feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,label,node_id
0.38723947276776105,0.81151731632486,0.05455185581289468,0.63836501957712,0.6476342662762142,0.8072345926782535,0.08730800223344626,0.18745992310309523,0.5892836906812461,0.32426694769226516,0.8907409397613774,0.06587274686847044,0.6774472927711734,0.0345266142828905,0.3668378512830206,0.1601416228176522,1,17
0.5998396883605981,0.0870558429342776,0.4202177250210022,0.6516707894554438,0.37570197786120707,0.6608809125935095,0.7256673547364062,0.22437934498015633,0.9836382631475927,0.3973865285597501,0.5625882579610768,0.9381217369170431,0.35215535531257225,0.20146878973415105,0.6473500838516917,0.10932222983179796,0,18
0.34714303383279665,0.9479235355366269,0.43128498882747823,0.5665335137551131,0.4706595889100935,0.3775541159024365,0.9214815509789395,0.17711250152689162,0.026697810171444125,0.325119581696118,0.405233133483468,0.7895388542716477,0.18078382799931758,0.3886276484431097,0.03734026852964256,0.8273008293745024,0,19
0.24842496375829326,0.7558207105115601,0.3167986887166445,0.9316752376976173,0.23777592771992218,0.6763674133067753,0.20746239741644956,0.8075184968516189,0.528835046439871,0.3070381208558556,0.6253270715672486,0.02759150959933865,0.7163524419558245,0.06558368571587436,0.4018776962757189,0.8490031027196883,1,20
0.45908867658744856,0.358155001679641,0.01801047791998367,0.34704856867821376,0.16410633778766315,0.01680654122976577,0.7021381877129278,0.2063501359210158,0.9088669586924006,0.5092049753330713,0.02214766660873846,0.31511188461933204,0.22893496751885745,0.9458190573413633,0.9761444523571798,0.39513447203458807,0,21
0.31151200241265087,0.13424639982577824,0.10826252305206718,0.5958568450834366,0.6316687555282426,0.9859485519066231,0.02038057937496729,0.1322530456259985,0.36177861876922657,0.8030267176503472,0.8703267980609306,0.3051801724374268,0.22356078295684556,0.9682844934890193,0.13977149760230434,0.24652899011452478,0,22
0.4559748297732701,0.20546323924895382,0.4626797346579741,0.39366989396052054,0.9483027611233888,0.4937139472656884,0.0914211615406969,0.9254298522165363,0.4641627454685259,0.10955271486259743,0.04106628694972303,0.45532282277872893,0.8824613173676384,0.27031692213314484,0.9980597501334318,0.976902487787956,0,23
0.26958076523776187,0.014245905957265603,0.6175215568574971,0.7342395548484223,0.5317769534263003,0.32526153946220737,0.8830724276278711,0.8397034251137684,0.1621612380696158,0.6160327126647119,0.3419727742924248,0.8769798998807499,0.7235879413054743,0.7194631938700617,0.9736525612743445,0.4352069288599716,0,24
0.164218811457836,0.49261907300542973,0.7939313500959108,0.07719927301267371,0.35490431884541906,0.6813804997299181,0.12885703985474428,0.4443658358633171,0.5256958700002382,0.35104465548024677,0.8704077443419262,0.552088962406392,0.6085522075280504,0.8550238327152923,0.27781437744068216,0.47510941025709075,0,25
0.7194581424052032,0.9346781735380945,0.8075626961396618,0.24723406088513533,0.10077862074054378,0.8673142636223073,0.6210082542832843,0.10646107259746218,0.9762292280541492,0.1661569260529051,0.639323003630442,0.6462402703788696,0.8728975161390432,0.44945958614103765,0.70947071562532,0.278051324121813,0,26
0.7002593366014273,0.16533317658463664,0.44136019258711856,0.020177092319706103,0.15470847803207288,0.24822918532696436,0.8441451565370578,0.8366933581505043,0.7959849475353675,0.5875788920173955,0.41689830698971053,0.2648983459750932,0.3301439856828209,0.09117708991801166,0.348295681791959,0.38598666765355083,0,27
0.33140712036176156,0.9957182946334555,0.892576267239047,0.9918772923101106,0.26168760813121394,0.43536879559997976,0.215593767916343,0.7349696707878127,0.2699181626325623,0.029751765039483513,0.018757604900388913,0.4354406526768356,0.6099124591366052,0.5201701290397752,0.7624973307461057,0.42297477925905036,0,28
0.995266471429964,0.7680877214249112,0.6843134695481247,0.3357050505904754,0.22990036379946,0.8632142999132307,0.6211408402743953,0.9608688130628007,0.5037142238540494,0.29850426162176014,0.5233928762766573,0.5168902282558301,0.5060100256640419,0.4274760966313742,0.5877316585507857,0.4050456333693131,0,29
0.3362730768748391,0.7600019793392705,0.31745789760843335,0.608721357168022,0.5603877328582453,0.36630022882817403,0.24545832809535173,0.14521454103400278,0.1695335120318292,0.4502492490889344,0.4822254866821123,0.45110917542827733,0.6093567682434538,0.8080192337073964,0.24757972788816363,0.7906569838761036,0,30
0.38669125313294217,0.021020962907376428,0.704855477765509,0.1532045938338792,0.8985719649627222,0.04096342704062794,0.7318961514542899,0.5162130336160026,0.9593397131801892,0.0070531980558593554,0.03778710942641439,0.8176358633231562,0.1739727529253725,0.21927789905880246,0.48050556544720424,0.08115885773662901,0,31
0.3172637459903651,0.2227602371612365,0.8177994650732187,0.6319659596121182,0.6725408694046329,0.7033959150659819,0.622744953576537,0.6497059680319621,0.31388499036001827,0.8802871826529435,0.06811734753947785,0.0308845863265933,0.2696990305396184,0.0482509705433094,0.39840545568801766,0.5470964477974765,0,32
0.6331961218292415,0.767881233989251,0.0457234366678162,0.9330239367098402,0.7675288571524409,0.8141853421863514,0.6787999715552185,0.4390631610485861,0.18639217858062773,0.4028308452508209,0.6207873128334817,0.09383301275315259,0.7464378308142463,0.26716910598945565,0.20917958012119442,0.256243265450224,0,33
0.6135290041814733,0.83270361531067,0.9280588670062133,0.883526393633397,0.17265138747916797,0.9674336747992265,0.2420374059015068,0.36804299168261645,0.4267406829773145,0.1854826643532178,0.9618749406986955,0.27521749004638285,0.4751012792909195,0.8931855223097346,0.18678370626349416,0.3526356258747799,0,34
0.7308242269134588,0.6896468713512958,0.4181533682062727,0.5839752502624889,0.8170118838875261,0.2646748597733084,0.2913905191508529,0.9730916345994652,0.861411330820642,0.7085886105842569,0.43755328076880085,0.9854023386896865,0.06749344685668357,0.8692704746462362,0.2113127732356369,0.08150121083255635,0,35
0.029577742653218997,0.2843492887230612,0.21982189000862973,0.016329317540088817,0.843116565723605,0.876207794886726,0.37144630725588534,0.3878430180530048,0.8269808419923246,0.45884192876286745,0.6521925928145159,0.8459437485206971,0.8649206188057881,0.008710135702258093,0.45939708470730856,0.3855943243048481,0,36
0.84421563747794,0.42832286422232013,0.0343180171732278,0.7561690692393347,0.7343643366289652,0.6376320895277537,0.7836247499883797,0.632773482897389,0.1965737570738082,0.05294684203255717,0.6497883154540208,0.6613270533330888,0.5375522357450262,0.21494890359952679,0.42813103661082286,0.8594976679934215,0,37
0.022511153659923178,0.3210794358956178,0.052991268424929516,0.7232561155002748,0.3361248546302327,0.2851934908669592,0.955552567819622,0.9945635732002288,0.9421243138046571,0.32135480259328475,0.21760835875710827,0.19089951999757326,0.8617834758153032,0.16459359452980893,0.393573169086305,0.32064444354912025,0,38
0.1280709575553357,0.6737238389603928,0.27774715585883847,0.513624663586972,0.46048924247609346,0.796813789101035,0.8107190845637705,0.5307957509764405,0.8803002024621677,0.7949609124969927,0.896811033849416,0.9816736440890373,0.8175845431153094,0.8151085986838887,0.43981191583106793,0.4373046006484237,0,39
0.5431964229244446,0.34134795285492014,0.8988933943199385,0.48000056417177395,0.4494288060087688,0.8428488927854654,0.31248647385069794,0.3161963827083978,0.319759858980866,0.14683652045645312,0.3232471201365513,0.37518381414566293,0.2226359037554848,0.9049845665629426,0.8875907424701605,0.20784691830049606,0,40
0.9694923265557096,0.12630839517215386,0.9321898013844906,0.5549226687400765,0.5995362036170854,0.23036661025134808,0.6338654560419054,0.1596882358960373,0.037700071522525636,0.19670680023910658,0.6764166246608847,0.11366280558055608,0.7935664764870617,0.2322206743204145,0.8381531910773785,0.412917482563148,0,41
0.5884746927823318,0.49263809341484965,0.9628072755243258,0.706122976931174,0.4061173430136048,0.1330251255569228,0.821380399999092,0.5385065135833137,0.17308467001170458,0.702192834052617,0.648592981047208,0.8001171009506531,0.08870639415267711,0.39411097965732833,0.8849898829998114,0.7057376042997213,0,42
0.0005971695816581191,0.3127715474997286,0.9707500154411033,0.04831942337814288,0.4102271182921925,0.5469306202073334,0.8099142728007132,0.4692865122021951,0.17408777468319825,0.3165010965027921,0.6595178927477344,0.24793100589883066,0.7204821223945717,0.006138691159749965,0.8092405061174367,0.5201328251603637,0,43
0.6482702483952688,0.0938081157826699,0.8065367443632612,0.6199204210815625,0.23131157670076719,0.3959912831448218,0.0072307463990136656,0.32610420729811673,0.8381789787347564,0.8646611717501086,0.40796362975817524,0.2856692390723672,0.9944899340199458,0.6284653270724071,0.20108146424838946,0.7060700006031866,0,44
0.5425372949317703,0.7497777534045661,0.1839123398911302,0.1618987097437664,0.4944335967945326,0.5219461257359196,0.8386766887333182,0.08794659058171617,0.5906687033633609,0.9451201003538487,0.7213294788736039,0.005677575465215634,0.8429614742074514,0.3682177166376722,0.21452666728526382,0.550632032835318,0,45
0.3476782790346027,0.8220507228129433,0.33121254011841594,0.27646666780732543,0.599742530838851,0.5050224255860113,0.8240023691988771,0.18511490967095023,0.2830867528451303,0.70240845917655,0.682500579489601,0.707329823523078,0.7811170382460363,0.9421333027449614,0.050189960017767654,0.22948827568952546,0,46
0.012790421284214926,0.2657282044726773,0.8911435435223607,0.6732760769056411,0.8953931105646655,0.36688541963047294,0.5015305676979124,0.9969049410124372,0.7907952813129782,0.06159587275617351,0.6857039942183364,0.039334061645172835,0.17757507678545292,0.6814417947999877,0.08460758020759118,0.9720586568646996,0,47
0.3197120716316064,0.0391995353567508,0.26048215461831437,0.8709899194563606,0.8534290832560674,0.8097644849043036,0.9928638087461004,0.26497668540259534,0.5150223444515182,0.0630552489230296,0.48553684128300456,0.5116400874781071,0.44659879488320786,0.6675070129653021,0.38211463859416017,0.247739195117611,0,48
0.2107428396232035,0.18455839180453826,0.9419911296736183,0.9876946895991342,0.5081964890293431,0.4127845605464434,0.6454859295535159,0.7814473728001975,0.9176616780813792,0.8204945458926043,0.21244529997488537,0.8887748623423511,0.6222557447118658,0.7936405564091131,0.16315699566573838,0.848438016835284,0,49
0.3577752812475533,0.11296535393093032,0.8525947853771683,0.45884516547500775,0.5947820560474595,0.19748067044310924,0.17260048809941353,0.837112502053557,0.2930840445951667,0.43344476804611665,0.1555036972425221,0.7693478208359751,0.628518515858796,0.5341924418152281,0.19882448469742375,0.9865446113869988,0,50
0.10514545849728862,0.5469504054455123,0.6018949369995675,0.24315347837329426,0.45680484867406124,0.2067239046714997,0.3735645058023881,0.5204612827299101,0.5450601278204275,0.48182889032345066,0.18063857063221056,0.7502948396390263,0.09470809581407014,0.9511333569751466,0.13421278448815022,0.9284601330218022,0,51
0.7416039642785781,0.9896101688877926,0.8618056291572401,0.6540975637643427,0.5226559474527085,0.8329931579306039,0.029362248379720457,0.798778774901621,0.26082811951888496,0.70042679855429,0.5587143980303086,0.20099862199976215,0.6131396423516658,0.32359756780313276,0.13521840067231394,0.7664424980451393,1,52
0.4767225673095401,0.5290699584075025,0.7055802722551818,0.4166819402139058,0.3402613242296806,0.5119304574140536,0.006418697804330353,0.09929665646765429,0.7412879182071401,0.6100150360861621,0.9385176443995714,0.5415288325135572,0.14931056066831905,0.8536038310549486,0.808084230562922,0.7861572492920473,0,53
0.7648856191992649,0.40728148011847054,0.14929269534111755,0.4717471285214191,0.9703853006794473,0.765813991167129,0.05640758654429212,0.25451258104174623,0.403031480975228,0.5192526192293797,0.27717026653708765,0.6071327137563356,0.8493751305855609,0.6744561685067443,0.11198913863237003,0.1782438751209111,1,54
0.0742423967946727,0.6968552771259451,0.05524039172639361,0.20223981144289338,0.6899513221901376,0.19573748518368383,0.7760996709238548,0.6326383695126249,0.36971788029695174,0.08583522711521474,0.05280226876946703,0.8478931727715083,0.10960046245897503,0.228540876924212,0.2572016931253195,0.3815668157883252,0,55
0.09712217714352078,0.8707801627811332,0.5745537411972841,0.06589827838100915,0.12451016176618745,0.6203032093356124,0.9990260056815138,0.8478489871297646,0.7134097419148594,0.7566798787145658,0.03045136193209974,0.512828220750951,0.004455491180347937,0.24295578685295505,0.5547254513886586,0.6059883742917735,0,56
0.6151938828902004,0.7669243944432012,0.8211374614206527,0.8240678675325035,0.26094983299801455,0.9285449629773137,0.4563149807386663,0.078759112944635,0.334087823616245,0.7153958990852562,0.8765558107602038,0.011924678487072682,0.19996551748851032,0.9616891186549545,0.5876157058363832,0.5322167227711869,0,57
0.26081992611511406,0.8558733335193992,0.16481520907851532,0.03787113529088193,0.13402625269318869,0.9357903936499073,0.40422301199528365,0.14317754879030575,0.6952944124240914,0.9320367311083408,0.2827644616934397,0.9669507573696458,0.34472658386788835,0.8455717975696835,0.44236967174300557,0.3673919272576379,0,58
0.1881099940388632,0.8327803762450644,0.7073370944345442,0.37571619565187564,0.2695097959544813,0.85811623969815,0.8694032949356972,0.9920025058498254,0.08487294982731164,0.2884549050477284,0.5157486761098874,0.4006124380260946,0.7054125340650657,0.0370008104344105,0.5937531498534777,0.2752345782577571,0,59
0.5682371893170189,0.5354578410751047,0.050069213243016386,0.6028241395850599,0.4712646388550302,0.012120341513584765,0.19579713401482657,0.5864386484031686,0.6290914672845431,0.3427233258746847,0.04355573336265739,0.8216505696598266,0.45958215141580716,0.09784868205563602,0.42866668331171875,0.7472649660311601,0,60
0.8599145429708411,0.8384680915628779,0.22927086153618115,0.5475627584926709,0.7722205170258525,0.4119491184474432,0.8836492868758322,0.7567794437812424,0.2326008565458234,0.9577215703956783,0.46729345777946873,0.2553548813123705,0.5339562439539484,0.859197026606998,0.6898126190850447,0.38569903029491526,1,61
0.8073689524805134,0.2197397604644462,0.5578213624780584,0.33946371736998293,0.6511093449779549,0.11855511825636544,0.4160938519927361,0.4294195666249023,0.20937284005630274,0.7355322745449603,0.3371286352917121,0.548156580795734,0.4707020025434103,0.8805727061922011,0.8026275920455793,0.8590501077934675,0,62
0.4446851414730816,0.6288163375475215,0.10347426471607479,0.08435542071103774,0.795388329514402,0.3106111924461945,0.8893160799909743,0.22345760002050852,0.5819552345968828,0.8668046253479168,0.004480445247974862,0.08854052047523198,0.7630081879345242,0.18186994677883883,0.6950965787177141,0.512721555496318,0,63
0.024545706730367267,0.9269571794470759,0.6446023116767216,0.12291937332227243,0.060352256251038905,0.6111720070366385,0.6333179747871597,0.09774445465670023,0.8547891202388056,0.5441241508028171,0.4847221653599928,0.8930536988801275,0.7280118850893593,0.4789412367185759,0.06941167336513787,0.40468105034489343,0,64
0.8563315628229057,0.034510086220691405,0.35002715708322807,0.5291872221166846,0.8186257835556576,0.24101473997897083,0.846080084938574,0.3961548084053239,0.5597989860954908,0.37104558526386977,0.870558676793899,0.8349504392168975,0.4652298418867047,0.8692375707925863,0.15231269942635683,0.18517059947593184,0,65
0.24536679464132483,0.7429938038308326,0.17187762969206566,0.7822559498118286,0.7354958164262698,0.7666125799940835,0.9611910661973811,0.528055269860327,0.8427376893977676,0.767364933242779,0.1484663323364328,0.12842035108483174,0.9706097466858418,0.686619343711197,0.4813330935333462,0.8170759989208696,0,66
0.7707119400966628,0.7190360825771155,0.8908072669749789,0.9554366101254712,0.41485695169482706,0.42387028396850723,0.695909950453848,0.4806525483518812,0.62005081942867,0.9523142810084185,0.3037077867757385,0.10658641325374185,0.3167175885923621,0.5816184137140209,0.47244826953729513,0.515749091631758,0,67
0.44817942652691234,0.5833633610898115,0.11231313293850165,0.08425531809899078,0.3032720018966817,0.6337157339416327,0.4120399490258547,0.6556885524498953,0.4843135599453048,0.3161069375983586,0.2451105707431468,0.21631432019977948,0.04268446740563203,0.534774635844268,0.2972904760641102,0.27357697061184383,0,68
0.41430463110588034,0.4471545868765958,0.9772507133642145,0.5340659453466142,0.46919777225668324,0.5723464441747055,0.3866731654472486,0.3300692211988606,0.9261249581622144,0.8057157957234314,0.041420064343010154,0.24475374205436717,0.7093161141680518,0.49894225782568447,0.603077316903034,0.4985131639155995,0,69
0.902807249000128,0.7302826724222311,0.8939809887771812,0.44272758765325837,0.0682212663291153,0.0365819040111145,0.6995526650309073,0.5281877684491592,0.5935806179559052,0.9127533846832953,0.7756512680499686,0.8881431300813895,0.17310462781806568,0.46615442246692973,0.7255035343095602,0.9296317887218635,0,70
0.8431069192598373,0.4214294010514338,0.4572038965555265,0.36340885065717254,0.980877226161139,0.5742117941957954,0.738225925293894,0.2835262447356266,0.06484995145016093,0.4303322272189821,0.4802566477346012,0.6795921600056203,0.00782830206648999,0.26544915173401584,0.6885830254119498,0.07929189841816364,0,71
0.017961457398518177,0.9729203901573285,0.12539761151622286,0.34139519473846924,0.3418108079394748,0.02322966666071824,0.4671857739816768,0.632139468723492,0.7357003777003013,0.48897599211520815,0.41841541299117924,0.15013982293288342,0.6320631480293503,0.23809716812701942,0.09667942379031336,0.7702847663495839,1,72
0.7240403736874697,0.5536590576103428,0.5681036344011318,0.3772210066097753,0.9630964244052745,0.7018139643915026,0.880024870404304,0.5635576711279252,0.14164755336173873,0.748686747943068,0.6442155176944769,0.45033907491006786,0.8742672137473985,0.24322483398406802,0.19494764584016067,0.19783963109085811,1,73
0.34009593329232457,0.3776759198920011,0.059239569176272266,0.11393200467949804,0.9610858138960968,0.5876101204802713,0.620763458740242,0.9264286462597514,0.826750391240247,0.1974007925660327,0.0532638329804902,0.3036923697898628,0.1681830099645618,0.4110880451578779,0.40646816238046657,0.13158352568622522,0,74
0.27958016736013325,0.47956193716992934,0.8168468392197504,0.8618636257337519,0.34058743049951257,0.12042512840615127,0.9960278379398727,0.7039714075654727,0.6430008774745998,0.9099327473710642,0.8686974268661574,0.18284954124708908,0.07046817060735922,0.03765936210398013,0.6586881828371616,0.9610579367499523,0,75
0.623240707785464,0.2610697436007057,0.9918718840398603,0.5153452269578328,0.3709736951928655,0.9719174929297019,0.3046968713170901,0.3997658814838514,0.2662286608484057,0.5909763130418558,0.4222236929695711,0.5282786758713051,0.2639026565576035,0.5494627553127055,0.18147043144519015,0.06141940315742778,1,76
0.4567800381701941,0.8765854531322333,0.9562704180918565,0.21139071087664973,0.6327832368523032,0.9022965923794837,0.9095848479312516,0.11290594142593613,0.8378121929156823,0.5046651584353393,0.0056451763186834425,0.052419414727262637,0.5641229371744261,0.8154262350797907,0.07042589993068848,0.28455197967137424,0,77
0.7284999429345284,0.24467433801024918,0.5914894317818565,0.7162507587121737,0.9243527307938644,0.5641245453941608,0.6727196958355637,0.585365406946459,0.5791891064892528,0.6551090344983058,0.0063780843025041944,0.3662071930932692,0.8286100429991796,0.25289141777488333,0.23090004821176213,0.09999072082223559,0,78
0.19433752710455876,0.544448713078691,0.11371575616314711,0.1065032856469893,0.18912280556445726,0.8898751399649475,0.27822869209666545,0.3096525766044911,0.9224908205372335,0.5856507858472909,0.35170337812089414,0.26526877408034366,0.6637528735660954,0.3162853038632131,0.5259974885867995,0.020064993430461198,0,79
0.2763866088537412,0.8596670592483864,0.7659758515017038,0.07096989141374332,0.0957662766062426,0.36560775047109695,0.7473586374755667,0.9776392843952454,0.4181834932843359,0.24491652425134658,0.11368656733465576,0.9253346631427404,0.3868193614527373,0.32591166369734914,0.49511754925559504,0.14762584396591827,0,80
0.7642206685871138,0.029576828492508422,0.0357454100493283,0.23309379303082312,0.47288066994788547,0.27060231406122137,0.22079287651849377,0.9162243183723602,0.5913750426678225,0.5558117568850444,0.28516924561973744,0.8126933507905472,0.33918321088040926,0.7611826115744925,0.037360199552440077,0.28013605369800565,0,81
0.0845327514069043,0.641920938745292,0.7197017505200947,0.6905502023584538,0.9703352225577218,0.7326549704186502,0.4793060078372894,0.49651932463258885,0.1347389690329478,0.3473113607717546,0.2524796129122988,0.6871452020789003,0.5133495228115083,0.3857730011963606,0.5699661721746166,0.3124706593477933,0,82
0.19224493368574125,0.09418427797809403,0.15383850724355663,0.17025908822193492,0.06261910336127618,0.34079416591390643,0.4906845391346425,0.9321185476752104,0.9405338280794328,0.9301255289112249,0.37628275084098406,0.04901938938202388,0.21445141379185662,0.21079315477716642,0.033144357430609395,0.2344736221806235,0,83
0.8899462182980648,0.6909656639551613,0.38413789371440066,0.616962085914596,0.4401687657943637,0.17838879850313494,0.10218787968429954,0.7044756197059788,0.05520835787208456,0.4650430664300085,0.4579916243109655,0.18929305289292353,0.3717727622467628,0.08354527472125839,0.23789814379251806,0.5975330938697071,0,84
0.6128069211424708,0.14712427747509094,0.774959271026742,0.09019997313491224,0.2620510233305573,0.6228457980262834,0.12446789162308547,0.7341923374654458,0.09300119934518247,0.14152515932246224,0.42583130947247017,0.9093012158803048,0.14212990237375656,0.3079071262564145,0.4137552057329641,0.8733470117615353,0,85
0.5287803792947724,0.3153563457576378,0.91659868715129,0.5914032437890564,0.25498814208694454,0.12171680077670599,0.6817411834204848,0.4038860469875215,0.7649801157548951,0.19013860752971246,0.6526582210562732,0.2985727239939896,0.5815592179505824,0.9862633212084709,0.8274166791010664,0.1456586695019566,0,86
0.5345636411302275,0.8335029928412832,0.056881323270882245,0.9493967810784008,0.02700572095152476,0.49574686068340035,0.22143041735277402,0.5002065575618473,0.330133568247569,0.5267067355133195,0.965544940799551,0.7563205109317935,0.3940796056740994,0.49383065446232666,0.8909817028593274,0.09861038036576542,0,87
0.8174682739621831,0.25712258896411744,0.8614085919351517,0.09388430931152003,0.949705667350248,0.1618718628230279,0.05684788597151691,0.5338826570695158,0.25196520412790535,0.391720118105365,0.9998109752929631,0.8190485438129064,0.5980744225163723,0.5806228929664351,0.85687841037213,0.08866167934135405,1,88
0.34945688640637174,0.22335308845232593,0.32262937307341644,0.9230551922724463,0.42376881093073504,0.5241380978757759,0.8215675901671111,0.9689552198572691,0.22375453272625911,0.27385880283350783,0.3431694193707042,0.6974956399228379,0.6407542508595668,0.7169683309746014,0.31860197303901394,0.06411406677482212,0,89
0.478128560624527,0.9950014953202275,0.3644682942059856,0.45660959335631524,0.17118981630859686,0.33870102267609203,0.5452930474577325,0.8127332368316033,0.8296856882132299,0.25748619339446777,0.5140706275036436,0.08011916115683049,0.05621343748450325,0.2325691693462868,0.9478835108647553,0.29611422454962355,0,90
0.7062311973735391,0.3282560433431393,0.6482720713294863,0.43768231878264163,0.2749521186877639,0.8108507772248348,0.7107541441387015,0.3386846917699665,0.17671665802977643,0.34848585173348856,0.6766347261606919,0.5653989965612018,0.6341930494028845,0.27791308562726325,0.4313079322381561,0.15725325453761863,0,91
0.8049179374272489,0.3662162711662167,0.2817692575150976,0.15950086265578367,0.27323987217535994,0.16831630377435824,0.031115829910780768,0.7815618472144658,0.2825734323623392,0.21924234607899817,0.12462780157138853,0.6306673948965319,0.7339333326356061,0.28043476877117424,0.20424646746160713,0.20684237969995245,0,92
0.21739213370431087,0.9297163160237091,0.16665217488024409,0.6293210220099886,0.8627958299957528,0.3475269664156435,0.551347156490552,0.9297467331101295,0.6855462550501619,0.30962798959008686,0.5066736387959297,0.8590644214299216,0.3382228451223033,0.37882962295460176,0.3048468997317073,0.9712463565570285,0,93
